N_Processo;Tipo_Movimentação;Data;Objeto;Tempo;Censura
1,01931E+19;Conclusão-Decurso de Prazo;28/11/2018;Energia Elétrica;5;0
1,01931E+19;Petição;03/09/2019;Energia Elétrica;90;1
1,02952E+19;Conclusão-Remessa;07/01/2019;Outros;3;0
1,02952E+19;Conclusão-Decurso de Prazo;08/04/2019;Outros;29;0
1,02952E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,02285E+19;Conclusão-Remessa;26/10/2018;Financiamento Público da Educação e/ou Pesquisa;10;0
1,02285E+19;Conclusão-Petição;29/11/2018;Financiamento Público da Educação e/ou Pesquisa;6;0
1,02285E+19;Conclusão-Decurso de Prazo;04/02/2019;Financiamento Público da Educação e/ou Pesquisa;9;0
1,02285E+19;Conclusão-Juntada;27/05/2019;Financiamento Público da Educação e/ou Pesquisa;113;0
1,02285E+19;Decurso de Prazo;22/10/2019;Financiamento Público da Educação e/ou Pesquisa;41;1
1,0259E+19;Conclusão-Remessa;30/11/2018;CND/Certidão Negativa de Débito;6;0
1,0259E+19;Conclusão-Juntada;02/08/2019;CND/Certidão Negativa de Débito;88;0
1,0259E+19;Petição;30/10/2019;CND/Certidão Negativa de Débito;33;1
1,02498E+19;Conclusão-Remessa;23/11/2018;Outros;12;0
1,02498E+19;Suspensão ou Sobrestamento;23/04/2019;Outros;223;1
1,02957E+19;Conclusão-Remessa;11/01/2019;Alienação Fiduciária;4;0
1,02957E+19;Conclusão-Decurso de Prazo;13/03/2019;Alienação Fiduciária;65;0
1,02957E+19;Conclusão-Petição;03/06/2019;Alienação Fiduciária;8;0
1,02957E+19;Documento;29/08/2019;Alienação Fiduciária;95;1
1,02958E+19;Conclusão-Redistribuição;15/02/2019;IRPF/Imposto de Renda de Pessoa Física;140;0
1,02958E+19;Petição;11/09/2019;IRPF/Imposto de Renda de Pessoa Física;82;1
1,02958E+19;Conclusão-Remessa;14/01/2019;Outros;1;0
1,02958E+19;Conclusão-Redistribuição;17/01/2019;Outros;1;0
1,02958E+19;Conclusão-Ato ordinatorio;18/01/2019;Outros;3;0
1,02958E+19;Conclusão-Redistribuição;23/01/2019;Outros;9;0
1,02958E+19;Conclusão-Petição;23/04/2019;Outros;2;0
1,02958E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,02958E+19;Conclusão-Remessa;14/01/2019;Outros;109;0
1,02958E+19;Decurso de Prazo;16/09/2019;Outros;77;1
1,02961E+19;Conclusão-Remessa;07/01/2019;Outros;3;0
1,02961E+19;Conclusão-Petição;10/04/2019;Outros;14;0
1,02961E+19;Petição;01/10/2019;Outros;62;1
1,0188E+19;Conclusão-Remessa;13/09/2018;Contratos Bancários;78;0
1,0188E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01549E+19;Conclusão-Remessa;14/08/2018;1/3 de férias;1;0
1,01549E+19;Conclusão-Juntada;27/05/2019;1/3 de férias;86;0
1,01549E+19;Decurso de Prazo;28/09/2019;1/3 de férias;65;1
1,0194E+19;Conclusão-Remessa;19/09/2018;Outros;1;0
1,0194E+19;Conclusão-Decurso de Prazo;24/10/2018;Outros;1;0
1,0194E+19;Conclusão-Petição;27/05/2019;Outros;65;0
1,0194E+19;Decurso de Prazo;26/09/2019;Outros;67;1
1,00004E+19;Conclusão-Remessa;07/01/2019;1/3 de férias;3;0
1,00671E+19;Conclusão-Remessa;06/04/2018;Outros;48;0
1,00671E+19;Decurso de Prazo;30/06/2019;Outros;155;1
1,00006E+19;Conclusão-Remessa;11/01/2019;Multas e demais Sanções;4;0
1,00006E+19;Petição;23/09/2019;Multas e demais Sanções;70;1
1,02382E+19;Conclusão-Remessa;08/11/2018;Limitação do salário-de-benefício e da renda mensal inicial;21;0
1,02382E+19;Conclusão-Juntada;16/05/2019;Limitação do salário-de-benefício e da renda mensal inicial;22;0
1,02382E+19;Petição;26/08/2019;Limitação do salário-de-benefício e da renda mensal inicial;98;1
1,025E+19;Conclusão-Remessa;22/11/2018;Outros;4;0
1,025E+19;Conclusão-Juntada;02/08/2019;Outros;32;0
1,025E+19;Decurso de Prazo;24/10/2019;Outros;39;1
1,02657E+19;Conclusão-Remessa;10/12/2018;Anistia Política;2;0
1,02657E+19;Conclusão-Juntada;27/05/2019;Anistia Política;93;0
1,02657E+19;Petição;07/10/2019;Anistia Política;56;1
1,0262E+19;Conclusão-Remessa;05/12/2018;FGTS/Fundo de Garantia Por Tempo de Serviço;1;0
1,0262E+19;Conclusão-Juntada;27/05/2019;FGTS/Fundo de Garantia Por Tempo de Serviço;27;0
1,0262E+19;Decurso de Prazo;23/08/2019;FGTS/Fundo de Garantia Por Tempo de Serviço;101;1
1,02643E+19;Conclusão-Remessa;10/12/2018;Outros;1;0
1,02643E+19;Conclusão-Petição;22/01/2019;Outros;4;0
1,02643E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;84;0
1,02643E+19;Decurso de Prazo;26/09/2019;Outros;67;1
1,02836E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;45;0
1,02836E+19;Decurso de Prazo;24/08/2019;Atualização de Conta;100;1
1,00011E+19;Conclusão-Remessa;16/01/2019;Contratos Bancários;107;0
1,00011E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02803E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;1;0
1,02803E+19;Conclusão-Ato ordinatorio;08/01/2019;Atualização de Conta;45;0
1,02803E+19;Decurso de Prazo;25/08/2019;Atualização de Conta;99;1
1,02807E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;18;0
1,02807E+19;Conclusão-Ato ordinatorio;16/05/2019;Atualização de Conta;28;0
1,02807E+19;Conclusão-Movimentação processual;13/06/2019;Atualização de Conta;1;0
1,02807E+19;Decurso de Prazo;23/08/2019;Atualização de Conta;101;1
1,02823E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;60;0
1,02823E+19;Petição;24/07/2019;Atualização de Conta;131;1
1,01697E+19;Conclusão-Recebimento;27/11/2017;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,01697E+19;Conclusão-Petição;08/10/2018;ICMS/ Imposto sobre Circulação de Mercadorias;42;0
1,01697E+19;Conclusão-Petição;16/01/2019;ICMS/ Imposto sobre Circulação de Mercadorias;7;0
1,01697E+19;Conclusão-Decurso de Prazo;02/05/2019;ICMS/ Imposto sobre Circulação de Mercadorias;4;0
1,01697E+19;Decurso de Prazo;01/10/2019;ICMS/ Imposto sobre Circulação de Mercadorias;62;1
1,02849E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;11;0
1,02849E+19;Petição;07/10/2019;Atualização de Conta;56;1
1,0284E+19;Conclusão-Remessa;07/01/2019;Atualização de Conta;116;0
1,0284E+19;Decurso de Prazo;16/09/2019;Atualização de Conta;77;1
1,02836E+19;Conclusão-Remessa;08/01/2019;Outros;2;0
1,02836E+19;Conclusão-Documento;21/01/2019;Outros;1;0
1,02836E+19;Conclusão-Petição;10/04/2019;Outros;2;0
1,02836E+19;Conclusão-Decurso de Prazo;06/05/2019;Outros;2;0
1,02836E+19;Expedição de documento;03/10/2019;Outros;60;1
1,00676E+19;Conclusão-Remessa;13/07/2017;Outros;46;0
1,00676E+19;Conclusão-Petição;13/06/2018;Outros;125;0
1,00676E+19;Petição;07/01/2019;Outros;329;1
1,01942E+19;Conclusão-Redistribuição;21/09/2018;Gratificação de Incentivo;46;0
1,01942E+19;Conclusão-Petição;08/03/2019;Gratificação de Incentivo;68;0
1,01942E+19;Petição;30/08/2019;Gratificação de Incentivo;94;1
1,02795E+19;Conclusão-Remessa;07/01/2019;Contratos Bancários;30;0
1,02795E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,0195E+19;Conclusão-Remessa;20/09/2018;Liberação de mercadorias;3;0
1,0195E+19;Conclusão-Petição;27/09/2018;Liberação de mercadorias;1;0
1,0195E+19;Conclusão-Ato ordinatorio;05/11/2018;Liberação de mercadorias;1;0
1,0195E+19;Conclusão-Expedição de documento;06/11/2018;Liberação de mercadorias;18;0
1,0195E+19;Conclusão-Ato ordinatorio;26/11/2018;Liberação de mercadorias;3;0
1,0195E+19;Conclusão-Petição;21/01/2019;Liberação de mercadorias;25;0
1,0195E+19;Conclusão-Decurso de Prazo;11/03/2019;Liberação de mercadorias;9;0
1,0195E+19;Conclusão-Decurso de Prazo;27/05/2019;Liberação de mercadorias;22;0
1,0195E+19;Petição;18/06/2019;Liberação de mercadorias;167;1
1,00013E+19;Conclusão-Remessa;16/01/2019;Sustação/Alteração de Leilão;2;0
1,00013E+19;Conclusão-Petição;08/03/2019;Sustação/Alteração de Leilão;3;0
1,00013E+19;Conclusão-Petição;12/03/2019;Sustação/Alteração de Leilão;10;0
1,00013E+19;Petição;16/09/2019;Sustação/Alteração de Leilão;77;1
1,01714E+19;Conclusão-Remessa;01/12/2017;ICMS/ Imposto sobre Circulação de Mercadorias;4;0
1,01714E+19;Conclusão-Juntada;08/10/2018;ICMS/ Imposto sobre Circulação de Mercadorias;7;0
1,01714E+19;Decurso de Prazo;13/09/2019;ICMS/ Imposto sobre Circulação de Mercadorias;80;1
1,01582E+19;Conclusão-Remessa;17/11/2017;ICMS/ Imposto sobre Circulação de Mercadorias;3;0
1,01582E+19;Conclusão-Petição;08/10/2018;ICMS/ Imposto sobre Circulação de Mercadorias;42;0
1,01582E+19;Expedição de documento;16/10/2019;ICMS/ Imposto sobre Circulação de Mercadorias;47;1
1,00004E+19;Conclusão-Documento;22/01/2019;Outros;1;0
1,00004E+19;Conclusão-Documento;29/04/2019;Outros;15;0
1,00004E+19;Decurso de Prazo;21/06/2019;Outros;164;1
1,02545E+19;Conclusão-Remessa;27/11/2018;Outros;2;0
1,02545E+19;Conclusão-Decurso de Prazo;07/02/2019;Outros;4;0
1,02545E+19;Conclusão-Ato ordinatorio;15/02/2019;Outros;139;0
1,02545E+19;Petição;04/10/2019;Outros;59;1
1,00016E+19;Conclusão-Remessa;09/01/2019;Classificação e/ou Preterição;2;0
1,00016E+19;Decurso de Prazo;11/09/2019;Classificação e/ou Preterição;82;1
1,00016E+19;Conclusão-Remessa;09/01/2019;Outros;9;0
1,00016E+19;Conclusão-Documento;19/03/2019;Outros;3;0
1,00016E+19;Conclusão-Juntada;16/05/2019;Outros;158;0
1,00017E+19;Conclusão-Remessa;09/01/2019;Inquérito / Processo / Recurso Administrativo;2;0
1,00017E+19;Conclusão-Liminar;14/01/2019;Inquérito / Processo / Recurso Administrativo;1;0
1,00017E+19;Conclusão-Documento;20/02/2019;Inquérito / Processo / Recurso Administrativo;26;0
1,00017E+19;Conclusão-Juntada;27/05/2019;Inquérito / Processo / Recurso Administrativo;74;0
1,00017E+19;Conclusão-Documento;09/08/2019;Inquérito / Processo / Recurso Administrativo;4;0
1,00017E+19;Conclusão-Documento;09/10/2019;Inquérito / Processo / Recurso Administrativo;6;0
1,00017E+19;Petição;17/10/2019;Inquérito / Processo / Recurso Administrativo;46;1
1,02827E+19;Conclusão-Remessa;10/01/2019;Contratos Bancários;57;0
1,02827E+19;Conclusão-Petição;30/10/2019;Contratos Bancários;33;0
1,02827E+19;Mero expediente;30/10/2019;Contratos Bancários;33;1
1,02835E+19;Conclusão-Remessa;10/01/2019;Contratos Bancários;15;0
1,02835E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02423E+19;Conclusão-Remessa;12/11/2018;Outros;1;0
1,02423E+19;Conclusão-Petição;13/11/2018;Outros;1;0
1,02423E+19;Conclusão-Documento;08/01/2019;Outros;148;0
1,02423E+19;Decurso de Prazo;22/10/2019;Outros;41;1
1,01833E+19;Conclusão-Remessa;06/09/2018;Outros;4;0
1,01833E+19;Conclusão-Decurso de Prazo;08/01/2019;Outros;178;0
1,01833E+19;Decurso de Prazo;12/10/2019;Outros;51;1
1,0038E+19;Conclusão-Decurso de Prazo;02/06/2017;Indenização por Dano Moral;3;0
1,0038E+19;Conclusão-Petição;14/06/2018;Indenização por Dano Moral;67;0
1,0038E+19;Conclusão-Juntada;08/10/2018;Indenização por Dano Moral;37;0
1,0038E+19;Conclusão-Petição;08/01/2019;Indenização por Dano Moral;79;0
1,01099E+19;Conclusão-Remessa;08/06/2018;ICMS/ Imposto sobre Circulação de Mercadorias;3;0
1,01099E+19;Conclusão-Petição;08/01/2019;ICMS/ Imposto sobre Circulação de Mercadorias;38;0
1,01099E+19;Conclusão-Decurso de Prazo;12/06/2019;ICMS/ Imposto sobre Circulação de Mercadorias;27;0
1,01099E+19;Petição;10/10/2019;ICMS/ Imposto sobre Circulação de Mercadorias;53;1
1,01957E+19;Conclusão-Recebimento;21/09/2018;Reintegração;4;0
1,01957E+19;Conclusão-Petição;18/10/2018;Reintegração;5;0
1,01957E+19;Conclusão-Decurso de Prazo;08/01/2019;Reintegração;69;0
1,01957E+19;Decurso de Prazo;29/08/2019;Reintegração;95;1
1,01029E+19;Conclusão-Recebimento;22/08/2017;Anistia Política;3;0
1,01029E+19;Conclusão-Petição;08/01/2019;Anistia Política;177;0
1,01029E+19;Petição;02/09/2019;Anistia Política;91;1
1,00269E+19;Conclusão-Documento;17/02/2018;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,00269E+19;Conclusão-Decurso de Prazo;08/01/2019;ICMS/ Imposto sobre Circulação de Mercadorias;38;0
1,00269E+19;Conclusão-Decurso de Prazo;12/06/2019;ICMS/ Imposto sobre Circulação de Mercadorias;27;0
1,00269E+19;Decurso de Prazo;28/09/2019;ICMS/ Imposto sobre Circulação de Mercadorias;65;1
1,0042E+19;Conclusão-Decurso de Prazo;07/06/2017;Indenização por Dano Moral;6;0
1,0042E+19;Conclusão-Petição;14/06/2018;Indenização por Dano Moral;69;0
1,0042E+19;Conclusão-Decurso de Prazo;08/01/2019;Indenização por Dano Moral;79;0
1,01121E+19;Conclusão-Recebimento;08/06/2018;ICMS/ Imposto sobre Circulação de Mercadorias;3;0
1,01121E+19;Conclusão-Petição;08/01/2019;ICMS/ Imposto sobre Circulação de Mercadorias;38;0
1,01121E+19;Conclusão-Decurso de Prazo;12/06/2019;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,01121E+19;Decurso de Prazo;27/09/2019;ICMS/ Imposto sobre Circulação de Mercadorias;66;1
1,00546E+19;Conclusão-Decurso de Prazo;07/07/2016;Outros;11;0
1,00546E+19;Conclusão-Documento;24/02/2017;Outros;27;0
1,00546E+19;Conclusão-Decurso de Prazo;08/02/2018;Outros;1;0
1,00546E+19;Conclusão-Ato ordinatorio;09/02/2018;Outros;144;0
1,00546E+19;Conclusão-Petição;08/01/2019;Outros;79;0
1,00546E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,0199E+19;Conclusão-Documento;08/02/2018;Outros;20;0
1,0199E+19;Conclusão-Conclusão;28/02/2018;Outros;42;0
1,0199E+19;Conclusão-Petição;08/01/2019;Outros;115;0
1,0199E+19;Juntada;09/07/2019;Outros;146;1
1,01492E+19;Conclusão-Remessa;07/11/2017;Outros;1;0
1,01492E+19;Conclusão-Petição;27/11/2017;Outros;7;0
1,01492E+19;Conclusão-Petição;08/02/2018;Outros;25;0
1,01492E+19;Conclusão-Petição;21/08/2018;Outros;2;0
1,01492E+19;Conclusão-Petição;08/01/2019;Outros;177;0
1,00302E+19;Conclusão-Recebimento;26/02/2018;Outros;7;0
1,00302E+19;Conclusão-Decurso de Prazo;08/01/2019;Outros;65;0
1,00302E+19;Conclusão-Decurso de Prazo;12/06/2019;Outros;2;0
1,00302E+19;Petição;28/08/2019;Outros;96;1
1,01683E+19;Conclusão-Remessa;21/08/2018;Outros;7;0
1,01683E+19;Conclusão-Decurso de Prazo;08/01/2019;Outros;79;0
1,01683E+19;Decurso de Prazo;07/09/2019;Outros;86;1
1,01775E+19;Conclusão-Remessa;03/09/2018;Indenização por Dano Moral;2;0
1,01775E+19;Conclusão-Decurso de Prazo;08/01/2019;Indenização por Dano Moral;182;0
1,01775E+19;Juntada;09/07/2019;Indenização por Dano Moral;146;1
1,01972E+19;Conclusão-Remessa;24/09/2018;Outros;2;0
1,01972E+19;Conclusão-Petição;18/10/2018;Outros;7;0
1,01972E+19;Conclusão-Decurso de Prazo;08/01/2019;Outros;148;0
1,01972E+19;Decurso de Prazo;02/10/2019;Outros;61;1
1,01746E+19;Conclusão-Remessa;29/08/2018;Outros;2;0
1,01746E+19;Conclusão-Petição;08/01/2019;Outros;79;0
1,01746E+19;Decurso de Prazo;02/10/2019;Outros;61;1
1,01677E+19;Conclusão-Decurso de Prazo;20/08/2018;Fundo de Participação dos Municípios;1;0
1,01677E+19;Conclusão-Petição;29/08/2018;Fundo de Participação dos Municípios;1;0
1,01677E+19;Conclusão-Petição;28/09/2018;Fundo de Participação dos Municípios;4;0
1,01677E+19;Conclusão-Petição;05/10/2018;Fundo de Participação dos Municípios;2;0
1,01677E+19;Conclusão-Petição;08/01/2019;Fundo de Participação dos Municípios;178;0
1,01677E+19;Juntada;05/07/2019;Fundo de Participação dos Municípios;150;1
1,02856E+19;Conclusão-Remessa;10/01/2019;Outros;43;0
1,02856E+19;Petição;25/09/2019;Outros;68;1
1,00023E+19;Conclusão-Remessa;11/01/2019;Outros;4;0
1,00023E+19;Conclusão-Liminar;19/03/2019;Outros;16;0
1,00023E+19;Conclusão-Juntada;08/04/2019;Outros;37;0
1,00023E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,00024E+19;Conclusão-Remessa;10/01/2019;Outros;1;0
1,00024E+19;Conclusão-Petição;16/01/2019;Outros;2;0
1,00024E+19;Petição;24/07/2019;Outros;131;1
1,0225E+19;Conclusão-Remessa;24/10/2018;RMI sem incidência de Teto Limitador;2;0
1,0225E+19;Conclusão-Decurso de Prazo;05/06/2019;RMI sem incidência de Teto Limitador;72;0
1,0225E+19;Conclusão-Remessa;11/09/2019;RMI sem incidência de Teto Limitador;1;0
1,0225E+19;Decurso de Prazo;15/10/2019;RMI sem incidência de Teto Limitador;48;1
1,02636E+19;Conclusão-Remessa;10/12/2018;Outros;2;0
1,02636E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,01749E+19;Conclusão-Remessa;05/12/2017;PIS;2;0
1,01749E+19;Conclusão-Expedição de documento;11/06/2018;PIS;170;0
1,01749E+19;Conclusão-Petição;14/02/2019;PIS;42;0
1,01749E+19;Expedição de documento;16/10/2019;PIS;47;1
1,02076E+19;Conclusão-Remessa;04/10/2018;Outros;1;0
1,02076E+19;Conclusão-Petição;27/05/2019;Outros;189;0
1,02076E+19;Juntada;27/05/2019;Outros;189;1
1,00027E+19;Conclusão-Remessa;09/01/2019;Inscrição / Documentação;5;0
1,00027E+19;Conclusão-Petição;12/02/2019;Inscrição / Documentação;2;0
1,00027E+19;Conclusão-Juntada;27/05/2019;Inscrição / Documentação;106;0
1,00027E+19;Decurso de Prazo;15/10/2019;Inscrição / Documentação;48;1
1,02542E+19;Conclusão-Remessa;10/01/2019;Outros;105;0
1,02542E+19;Petição;26/09/2019;Outros;67;1
1,00027E+19;Conclusão-Remessa;14/01/2019;Alienação Fiduciária;2;0
1,00027E+19;Conclusão-Petição;16/05/2019;Alienação Fiduciária;29;0
1,00027E+19;Decurso de Prazo;23/08/2019;Alienação Fiduciária;101;1
1,02346E+19;Conclusão-Remessa;05/11/2018;Outros;2;0
1,02346E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,01693E+19;Conclusão-Documento;23/08/2018;Energia Elétrica;5;0
1,01693E+19;Conclusão-Documento;17/09/2018;Energia Elétrica;1;0
1,01693E+19;Conclusão-Petição;18/10/2018;Energia Elétrica;5;0
1,01693E+19;Conclusão-Documento;30/10/2018;Energia Elétrica;1;0
1,01693E+19;Conclusão-Petição;14/12/2018;Energia Elétrica;3;0
1,01693E+19;Petição;06/06/2019;Energia Elétrica;179;1
1,00034E+19;Conclusão-Remessa;11/01/2019;Outros;4;0
1,00034E+19;Conclusão-Juntada;27/05/2019;Outros;8;0
1,00034E+19;Conclusão-Juntada;11/10/2019;Outros;52;1
1,01028E+19;Conclusão-Remessa;26/04/2019;Fundo de Participação dos Municípios;7;0
1,01028E+19;Expedição de documento;03/10/2019;Fundo de Participação dos Municípios;60;1
1,01949E+19;Conclusão-Remessa;20/09/2018;RMI sem incidência de Teto Limitador;47;0
1,01949E+19;Conclusão-Petição;08/04/2019;RMI sem incidência de Teto Limitador;114;0
1,01949E+19;Decurso de Prazo;08/10/2019;RMI sem incidência de Teto Limitador;55;1
1,02652E+19;Conclusão-Remessa;12/12/2018;Outros;2;0
1,02652E+19;Conclusão-Remessa;23/07/2019;Outros;132;1
1,02559E+19;Conclusão-Remessa;28/11/2018;Esbulho / Turbação / Ameaça;5;0
1,02559E+19;Decurso de Prazo;07/08/2019;Esbulho / Turbação / Ameaça;117;1
1,01276E+19;Conclusão-Remessa;09/07/2018;Contratos Bancários;143;0
1,01276E+19;Decurso de Prazo;25/10/2019;Contratos Bancários;38;1
1,00223E+19;Conclusão-Remessa;01/02/2019;Outros;3;0
1,00223E+19;Conclusão-Redistribuição;05/02/2019;Outros;2;0
1,00223E+19;Conclusão-Decurso de Prazo;26/03/2019;Outros;35;0
1,00223E+19;Decurso de Prazo;07/06/2019;Outros;178;1
1,0248E+19;Conclusão-Remessa;20/11/2018;Anulação;2;0
1,0248E+19;Conclusão-Decurso de Prazo;10/12/2018;Anulação;2;0
1,0248E+19;Conclusão-Documento;18/12/2018;Anulação;23;0
1,0248E+19;Conclusão-Decurso de Prazo;27/05/2019;Anulação;142;0
1,00344E+19;Conclusão-Expedição de documento;29/05/2017;Indenização por Dano Moral;7;0
1,00344E+19;Conclusão-Petição;14/06/2017;Indenização por Dano Moral;9;0
1,00344E+19;Conclusão-Petição;14/06/2018;Indenização por Dano Moral;68;0
1,00344E+19;Conclusão-Juntada;08/04/2019;Indenização por Dano Moral;4;0
1,00344E+19;Decurso de Prazo;07/09/2019;Indenização por Dano Moral;86;1
1,00041E+19;Conclusão-Remessa;18/01/2019;Outros;63;0
1,00041E+19;Petição;24/09/2019;Outros;69;1
1,02325E+19;Conclusão-Remessa;08/11/2018;Outros;14;0
1,02325E+19;Decurso de Prazo;30/06/2019;Outros;155;1
1,00048E+19;Conclusão-Remessa;16/01/2019;PIS;2;0
1,00048E+19;Conclusão-Decurso de Prazo;12/06/2019;PIS;26;0
1,00048E+19;Decurso de Prazo;08/10/2019;PIS;55;1
1,0005E+19;Conclusão-Remessa;16/01/2019;Concessão / Permissão / Autorização;2;0
1,0005E+19;Conclusão-Juntada;16/05/2019;Concessão / Permissão / Autorização;19;0
1,0005E+19;Decurso de Prazo;23/08/2019;Concessão / Permissão / Autorização;101;1
1,01495E+19;Conclusão-Remessa;07/11/2017;Inquérito / Processo / Recurso Administrativo;7;0
1,01495E+19;Conclusão-Redistribuição;17/11/2017;Inquérito / Processo / Recurso Administrativo;140;0
1,01495E+19;Conclusão-Decurso de Prazo;05/11/2018;Inquérito / Processo / Recurso Administrativo;18;0
1,01495E+19;Conclusão-Ato ordinatorio;23/11/2018;Inquérito / Processo / Recurso Administrativo;20;0
1,01495E+19;Conclusão-Decurso de Prazo;12/06/2019;Inquérito / Processo / Recurso Administrativo;43;0
1,01495E+19;Decurso de Prazo;27/08/2019;Inquérito / Processo / Recurso Administrativo;97;1
1,00053E+19;Conclusão-Remessa;25/01/2019;Indenização por Dano Moral;26;0
1,00053E+19;Decurso de Prazo;24/08/2019;Indenização por Dano Moral;100;1
1,00054E+19;Conclusão-Remessa;16/01/2019;Multas e demais Sanções;2;0
